C31,,CORRIDOR 1DC6,"-38.658,22.668,0.000","-38.720,22.668,0.000","-38.720,22.668,0.000","-38.720,22.821,0.000","-38.720,22.821,0.000","-38.720,24.349,0.000","-38.720,24.349,0.000","-38.720,24.502,0.000","-38.720,24.502,0.000","-38.658,24.502,0.000","-38.658,24.502,0.000","-38.658,24.996,0.000","-38.658,24.996,0.000","-40.492,24.996,0.000","-40.492,24.996,0.000","-40.492,24.598,0.000","-40.492,24.598,0.000","-40.492,24.352,0.000","-40.492,24.352,0.000","-40.492,22.522,0.000","-40.492,22.522,0.000","-40.492,18.813,0.000","-40.492,18.813,0.000","-40.492,18.407,0.000","-40.492,18.407,0.000","-40.492,16.752,0.000","-40.492,16.752,0.000","-38.658,16.752,0.000","-38.658,16.752,0.000","-38.658,18.622,0.000","-38.658,18.622,0.000","-38.658,22.668,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C32,,CORRIDOR 2CC2,"-19.830,44.982,4.570","-19.830,46.816,4.570","-19.830,46.816,4.570","-21.248,46.816,4.570","-21.248,46.816,4.570","-24.658,46.816,4.570","-24.658,46.816,4.570","-27.122,46.816,4.570","-27.122,46.816,4.570","-27.122,44.982,4.570","-27.122,44.982,4.570","-27.088,44.982,4.570","-27.088,44.982,4.570","-26.237,44.982,4.570","-26.237,44.982,4.570","-24.512,44.982,4.570","-24.512,44.982,4.570","-22.792,44.982,4.570","-22.792,44.982,4.570","-20.263,44.982,4.570","-20.263,44.982,4.570","-19.830,44.982,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C33,,PROSTH. LAB 2C17,"-47.247,44.534,4.570","-47.247,38.456,4.570","-47.247,38.456,4.570","-43.538,38.456,4.570","-43.538,38.456,4.570","-43.538,41.736,4.570","-43.538,41.736,4.570","-43.538,44.542,4.570","-43.538,44.542,4.570","-43.308,44.542,4.570","-43.308,44.542,4.570","-43.308,45.016,4.570","-43.308,45.016,4.570","-43.538,45.016,4.570","-43.538,45.016,4.570","-43.538,46.816,4.570","-43.538,46.816,4.570","-43.792,46.816,4.570","-43.792,46.816,4.570","-46.797,46.816,4.570","-46.797,46.816,4.570","-46.797,46.071,4.570","-46.797,46.071,4.570","-47.247,46.071,4.570","-47.247,46.071,4.570","-47.247,45.017,4.570","-47.247,45.017,4.570","-46.797,45.017,4.570","-46.797,45.017,4.570","-46.797,44.534,4.570","-46.797,44.534,4.570","-47.247,44.534,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C34,,CORRIDOR 2AC4,"-5.980,45.135,4.570","-5.980,44.982,4.570","-5.980,44.982,4.570","-6.042,44.982,4.570","-6.042,44.982,4.570","-6.042,41.316,4.570","-6.042,41.316,4.570","-5.980,41.316,4.570","-5.980,41.316,4.570","-5.980,41.163,4.570","-5.980,41.163,4.570","-5.980,39.635,4.570","-5.980,39.635,4.570","-5.980,39.482,4.570","-5.980,39.482,4.570","-6.042,39.482,4.570","-6.042,39.482,4.570","-6.042,38.882,4.570","-6.042,38.882,4.570","-4.208,38.882,4.570","-4.208,38.882,4.570","-4.208,40.136,4.570","-4.208,40.136,4.570","-4.208,42.732,4.570","-4.208,42.732,4.570","-4.208,46.326,4.570","-4.208,46.326,4.570","-4.208,46.816,4.570","-4.208,46.816,4.570","-5.980,46.816,4.570","-5.980,46.816,4.570","-5.980,45.135,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35,,M. STAFF TOILET 2C07,"-27.088,38.922,4.570","-27.088,40.564,4.570","-27.088,40.564,4.570","-27.118,40.564,4.570","-27.118,40.564,4.570","-27.118,41.164,4.570","-27.118,41.164,4.570","-27.088,41.164,4.570","-27.088,41.164,4.570","-27.088,43.426,4.570","-27.088,43.426,4.570","-27.088,43.632,4.570","-27.088,43.632,4.570","-27.088,44.611,4.570","-27.088,44.611,4.570","-27.088,44.982,4.570","-27.088,44.982,4.570","-27.122,44.982,4.570","-27.122,44.982,4.570","-29.352,44.982,4.570","-29.352,44.982,4.570","-29.352,41.109,4.570","-29.352,41.109,4.570","-29.972,41.109,4.570","-29.972,41.109,4.570","-29.972,40.040,4.570","-29.972,40.040,4.570","-29.032,40.040,4.570","-29.032,40.040,4.570","-29.032,38.972,4.570","-29.032,38.972,4.570","-29.032,38.922,4.570","-29.032,38.922,4.570","-27.088,38.922,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C36,,CORRIDOR 1DC4,"-38.658,44.830,0.000","-40.475,44.830,0.000","-40.475,44.830,0.000","-40.475,44.577,0.000","-40.475,44.577,0.000","-40.475,40.868,0.000","-40.475,40.868,0.000","-40.475,39.665,0.000","-40.475,39.665,0.000","-40.475,36.942,0.000","-40.475,36.942,0.000","-40.475,36.439,0.000","-40.475,36.439,0.000","-38.658,36.439,0.000","-38.658,36.439,0.000","-38.658,36.832,0.000","-38.658,36.832,0.000","-38.693,36.832,0.000","-38.693,36.832,0.000","-38.693,38.923,0.000","-38.693,38.923,0.000","-38.720,38.923,0.000","-38.720,38.923,0.000","-38.720,39.076,0.000","-38.720,39.076,0.000","-38.720,40.569,0.000","-38.720,40.569,0.000","-38.720,40.722,0.000","-38.720,40.722,0.000","-38.658,40.722,0.000","-38.658,40.722,0.000","-38.658,44.830,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C37,,CORRIDOR 2CC1,"-31.548,45.044,4.570","-33.382,45.044,4.570","-33.382,45.044,4.570","-33.382,44.611,4.570","-33.382,44.611,4.570","-33.382,41.396,4.570","-33.382,41.396,4.570","-33.382,38.609,4.570","-33.382,38.609,4.570","-33.382,35.094,4.570","-33.382,35.094,4.570","-33.382,34.994,4.570","-33.382,34.994,4.570","-33.382,34.796,4.570","-33.382,34.796,4.570","-31.551,34.796,4.570","-31.551,34.796,4.570","-31.548,34.796,4.570","-31.548,34.796,4.570","-31.548,34.835,4.570","-31.548,34.835,4.570","-31.548,37.282,4.570","-31.548,37.282,4.570","-31.548,38.922,4.570","-31.548,38.922,4.570","-31.548,40.395,4.570","-31.548,40.395,4.570","-31.518,40.395,4.570","-31.518,40.395,4.570","-31.518,40.995,4.570","-31.518,40.995,4.570","-31.548,40.995,4.570","-31.548,40.995,4.570","-31.548,45.044,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C38,,TECH. WORK STATION 1E06,"-31.532,12.042,0.000","-25.838,12.042,0.000","-25.838,12.042,0.000","-25.838,15.298,0.000","-25.838,15.298,0.000","-25.838,18.622,0.000","-25.838,18.622,0.000","-26.012,18.622,0.000","-26.012,18.622,0.000","-26.237,18.622,0.000","-26.237,18.622,0.000","-26.237,18.407,0.000","-26.237,18.407,0.000","-26.643,18.407,0.000","-26.643,18.407,0.000","-26.643,18.622,0.000","-26.643,18.622,0.000","-29.182,18.622,0.000","-29.182,18.622,0.000","-31.532,18.622,0.000","-31.532,18.622,0.000","-31.532,15.588,0.000","-31.532,15.588,0.000","-31.532,12.042,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C39,,CORRIDOR 2CC4,"-36.590,44.982,4.570","-36.590,46.663,4.570","-36.590,46.663,4.570","-36.590,46.816,4.570","-36.590,46.816,4.570","-36.528,46.816,4.570","-36.528,46.816,4.570","-36.528,49.921,4.570","-36.528,49.921,4.570","-36.528,49.956,4.570","-36.528,49.956,4.570","-36.662,49.956,4.570","-36.662,49.956,4.570","-38.362,49.956,4.570","-38.362,49.956,4.570","-38.362,47.766,4.570","-38.362,47.766,4.570","-39.022,47.766,4.570","-39.022,47.766,4.570","-39.022,46.816,4.570","-39.022,46.816,4.570","-39.022,45.016,4.570","-39.022,45.016,4.570","-39.022,44.982,4.570","-39.022,44.982,4.570","-38.822,44.982,4.570","-38.822,44.982,4.570","-36.590,44.982,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C40,,OPEN TO BELOW 2AC1-B,"-31.551,34.772,4.570","-31.551,28.628,4.570","-31.551,28.628,4.570","-27.519,28.628,4.570","-27.519,28.628,4.570","-25.839,28.628,4.570","-25.839,28.628,4.570","-24.771,28.628,4.570","-24.771,28.628,4.570","-23.090,28.628,4.570","-23.090,28.628,4.570","-20.468,28.628,4.570","-20.468,28.628,4.570","-19.968,28.628,4.570","-19.968,28.628,4.570","-19.901,28.712,4.570","-19.901,28.712,4.570","-19.858,34.689,4.570","-19.858,34.689,4.570","-19.921,34.772,4.570","-19.921,34.772,4.570","-20.228,34.772,4.570","-20.228,34.772,4.570","-23.229,34.772,4.570","-23.229,34.772,4.570","-23.796,34.772,4.570","-23.796,34.772,4.570","-25.736,34.772,4.570","-25.736,34.772,4.570","-27.328,34.772,4.570","-27.328,34.772,4.570","-31.551,34.772,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C41,,W. STAFF TOILET 2C08,"-31.548,44.907,4.570","-31.548,40.995,4.570","-31.548,40.995,4.570","-31.518,40.995,4.570","-31.518,40.995,4.570","-31.518,40.395,4.570","-31.518,40.395,4.570","-31.548,40.395,4.570","-31.548,40.395,4.570","-31.548,38.922,4.570","-31.548,38.922,4.570","-30.004,38.922,4.570","-30.004,38.922,4.570","-30.004,38.972,4.570","-30.004,38.972,4.570","-29.848,38.972,4.570","-29.848,38.972,4.570","-29.652,38.972,4.570","-29.652,38.972,4.570","-29.032,38.972,4.570","-29.032,38.972,4.570","-29.032,40.040,4.570","-29.032,40.040,4.570","-29.972,40.040,4.570","-29.972,40.040,4.570","-29.972,41.109,4.570","-29.972,41.109,4.570","-29.352,41.109,4.570","-29.352,41.109,4.570","-29.352,44.982,4.570","-29.352,44.982,4.570","-31.548,44.982,4.570","-31.548,44.982,4.570","-31.548,44.907,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C42,,RMO ANALYST 1A02,"-3.040,44.052,0.000","-3.040,34.842,0.000","-3.040,34.842,0.000","-3.016,34.842,0.000","-3.016,34.842,0.000","-0.203,34.842,0.000","-0.203,34.842,0.000","-0.203,35.603,0.000","-0.203,35.603,0.000","0.246,35.603,0.000","0.246,35.603,0.000","0.246,36.657,0.000","0.246,36.657,0.000","-0.203,36.657,0.000","-0.203,36.657,0.000","-0.203,41.103,0.000","-0.203,41.103,0.000","0.246,41.103,0.000","0.246,41.103,0.000","0.246,42.157,0.000","0.246,42.157,0.000","-0.203,42.157,0.000","-0.203,42.157,0.000","-0.203,42.680,0.000","-0.203,42.680,0.000","0.246,42.680,0.000","0.246,42.680,0.000","0.246,44.052,0.000","0.246,44.052,0.000","-3.040,44.052,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C43,,OPT. EXAM / OFF. 1C07,"-21.118,48.088,0.000","-23.537,48.088,0.000","-23.537,48.088,0.000","-23.537,46.817,0.000","-23.537,46.817,0.000","-27.347,46.117,0.000","-27.347,46.117,0.000","-27.347,44.984,0.000","-27.347,44.984,0.000","-27.347,44.983,0.000","-27.347,44.983,0.000","-26.638,44.961,0.000","-26.638,44.961,0.000","-25.938,44.940,0.000","-25.938,44.940,0.000","-21.408,44.802,0.000","-21.408,44.802,0.000","-20.290,44.768,0.000","-20.290,44.768,0.000","-20.267,44.767,0.000","-20.267,44.767,0.000","-20.267,44.983,0.000","-20.267,44.983,0.000","-20.267,45.422,0.000","-20.267,45.422,0.000","-19.892,45.422,0.000","-19.892,45.422,0.000","-19.892,48.088,0.000","-19.892,48.088,0.000","-21.118,48.088,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C44,,RECEPTION 1B01,"-3.957,28.548,0.000","-5.172,28.548,0.000","-5.172,28.548,0.000","-5.271,28.548,0.000","-5.271,28.548,0.000","-5.432,28.548,0.000","-5.432,28.548,0.000","-7.077,28.548,0.000","-7.077,28.548,0.000","-7.077,28.177,0.000","-7.077,28.177,0.000","-7.518,28.177,0.000","-7.518,28.177,0.000","-7.518,27.582,0.000","-7.518,27.582,0.000","-7.518,26.002,0.000","-7.518,26.002,0.000","-3.732,26.002,0.000","-3.732,26.002,0.000","-3.732,27.582,0.000","-3.732,27.582,0.000","-3.732,28.548,0.000","-3.732,28.548,0.000","-3.957,28.548,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C45,,RECEPTION 1B13,"-9.550,28.380,0.000","-10.876,28.380,0.000","-10.876,28.380,0.000","-10.876,28.234,0.000","-10.876,28.234,0.000","-15.048,28.234,0.000","-15.048,28.234,0.000","-15.048,27.584,0.000","-15.048,27.584,0.000","-15.398,27.584,0.000","-15.398,27.584,0.000","-15.398,25.745,0.000","-15.398,25.745,0.000","-15.398,23.500,0.000","-15.398,23.500,0.000","-11.768,23.500,0.000","-11.768,23.500,0.000","-11.768,25.978,0.000","-11.768,25.978,0.000","-9.352,25.978,0.000","-9.352,25.978,0.000","-9.352,27.582,0.000","-9.352,27.582,0.000","-9.352,28.177,0.000","-9.352,28.177,0.000","-9.550,28.177,0.000","-9.550,28.177,0.000","-9.550,28.380,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C46,,CONSULT. 2C03,"-27.088,37.282,4.570","-27.088,35.289,4.570","-27.088,35.289,4.570","-25.890,35.289,4.570","-25.890,35.289,4.570","-25.890,34.772,4.570","-25.890,34.772,4.570","-23.643,34.772,4.570","-23.643,34.772,4.570","-23.643,41.567,4.570","-23.643,41.567,4.570","-23.382,41.567,4.570","-23.382,41.567,4.570","-23.382,41.532,4.570","-23.382,41.532,4.570","-22.792,41.532,4.570","-22.792,41.532,4.570","-22.792,44.982,4.570","-22.792,44.982,4.570","-24.512,44.982,4.570","-24.512,44.982,4.570","-24.512,43.426,4.570","-24.512,43.426,4.570","-27.088,43.426,4.570","-27.088,43.426,4.570","-27.088,41.164,4.570","-27.088,41.164,4.570","-27.118,41.164,4.570","-27.118,41.164,4.570","-27.118,40.564,4.570","-27.118,40.564,4.570","-27.088,40.564,4.570","-27.088,40.564,4.570","-27.088,38.922,4.570","-27.088,38.922,4.570","-27.088,37.282,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C47,,SYS. ANALYST 2D04,"-24.618,28.628,4.570","-25.992,28.628,4.570","-25.992,28.628,4.570","-25.992,28.246,4.570","-25.992,28.246,4.570","-27.003,28.246,4.570","-27.003,28.246,4.570","-27.003,21.216,4.570","-27.003,21.216,4.570","-24.133,21.216,4.570","-24.133,21.216,4.570","-24.133,23.522,4.570","-24.133,23.522,4.570","-24.133,26.086,4.570","-24.133,26.086,4.570","-24.133,28.246,4.570","-24.133,28.246,4.570","-24.618,28.246,4.570","-24.618,28.246,4.570","-24.618,28.628,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C48,,CORRIDOR 2BC4,"-5.262,14.524,4.570","-3.463,14.524,4.570","-3.463,14.524,4.570","-3.463,14.967,4.570","-3.463,14.967,4.570","-3.428,14.967,4.570","-3.428,14.967,4.570","-3.428,17.906,4.570","-3.428,17.906,4.570","-3.428,20.566,4.570","-3.428,20.566,4.570","-3.428,21.339,4.570","-3.428,21.339,4.570","-5.262,21.339,4.570","-5.262,21.339,4.570","-5.262,20.116,4.570","-5.262,20.116,4.570","-5.262,18.142,4.570","-5.262,18.142,4.570","-5.262,14.524,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C49,,TEAM INTERACTION 1D22,"-48.023,30.108,0.000","-48.023,33.282,0.000","-48.023,33.282,0.000","-48.563,33.282,0.000","-48.563,33.282,0.000","-48.563,34.842,0.000","-48.563,34.842,0.000","-51.697,34.842,0.000","-51.697,34.842,0.000","-51.697,34.807,0.000","-51.697,34.807,0.000","-52.147,34.807,0.000","-52.147,34.807,0.000","-52.147,34.195,0.000","-52.147,34.195,0.000","-52.147,29.195,0.000","-52.147,29.195,0.000","-52.147,28.583,0.000","-52.147,28.583,0.000","-51.697,28.583,0.000","-51.697,28.583,0.000","-51.697,28.548,0.000","-51.697,28.548,0.000","-48.563,28.548,0.000","-48.563,28.548,0.000","-48.563,30.108,0.000","-48.563,30.108,0.000","-48.023,30.108,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50,,CORRIDOR 1AC2,"-19.857,35.010,0.000","-15.258,35.010,0.000","-15.258,35.010,0.000","-15.258,35.178,0.000","-15.258,35.178,0.000","-15.258,37.192,0.000","-15.258,37.192,0.000","-18.055,37.192,0.000","-18.055,37.192,0.000","-18.055,42.218,0.000","-18.055,42.218,0.000","-18.058,42.218,0.000","-18.058,42.218,0.000","-19.857,42.218,0.000","-19.857,42.218,0.000","-19.857,36.562,0.000","-19.857,36.562,0.000","-20.228,36.562,0.000","-20.228,36.562,0.000","-20.228,35.179,0.000","-20.228,35.179,0.000","-19.857,35.179,0.000","-19.857,35.179,0.000","-19.857,35.010,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C51,,STAIR 1CS3,"-35.678,50.258,0.000","-35.678,50.293,0.000","-35.678,50.293,0.000","-35.678,52.582,0.000","-35.678,52.582,0.000","-35.678,55.937,0.000","-35.678,55.937,0.000","-35.678,56.057,0.000","-35.678,56.057,0.000","-38.222,56.057,0.000","-38.222,56.057,0.000","-38.222,54.340,0.000","-38.222,54.340,0.000","-38.222,52.556,0.000","-38.222,52.556,0.000","-38.222,51.852,0.000","-38.222,51.852,0.000","-37.693,51.852,0.000","-37.693,51.852,0.000","-37.693,50.293,0.000","-37.693,50.293,0.000","-37.693,50.258,0.000","-37.693,50.258,0.000","-35.678,50.258,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C52,,CORRIDOR 2AC2,"-20.228,37.136,4.570","-18.067,37.136,4.570","-18.067,37.136,4.570","-18.067,37.212,4.570","-18.067,37.212,4.570","-18.067,42.218,4.570","-18.067,42.218,4.570","-18.067,43.977,4.570","-18.067,43.977,4.570","-19.857,43.977,4.570","-19.857,43.977,4.570","-19.857,38.541,4.570","-19.857,38.541,4.570","-20.263,38.541,4.570","-20.263,38.541,4.570","-20.263,38.576,4.570","-20.263,38.576,4.570","-21.792,38.576,4.570","-21.792,38.576,4.570","-21.792,37.136,4.570","-21.792,37.136,4.570","-20.228,37.136,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C53,,LIBRARY / CONF. ROOM 2A01,"-0.203,33.773,4.570","-0.203,35.247,4.570","-0.203,35.247,4.570","0.246,35.247,4.570","0.246,35.247,4.570","0.246,36.823,4.570","0.246,36.823,4.570","-0.203,36.823,4.570","-0.203,36.823,4.570","-0.203,40.136,4.570","-0.203,40.136,4.570","-4.208,40.136,4.570","-4.208,40.136,4.570","-4.208,38.882,4.570","-4.208,38.882,4.570","-4.208,35.247,4.570","-4.208,35.247,4.570","-4.208,34.772,4.570","-4.208,34.772,4.570","-4.208,33.692,4.570","-4.208,33.692,4.570","-2.498,33.692,4.570","-2.498,33.692,4.570","-2.498,33.773,4.570","-2.498,33.773,4.570","-0.203,33.773,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C54,,CORRIDOR 2CC5,"-40.510,46.816,4.570","-41.425,46.816,4.570","-41.425,46.816,4.570","-43.538,46.816,4.570","-43.538,46.816,4.570","-43.538,45.016,4.570","-43.538,45.016,4.570","-43.308,45.016,4.570","-43.308,45.016,4.570","-40.863,45.016,4.570","-40.863,45.016,4.570","-40.457,45.016,4.570","-40.457,45.016,4.570","-39.022,45.016,4.570","-39.022,45.016,4.570","-39.022,46.816,4.570","-39.022,46.816,4.570","-40.348,46.816,4.570","-40.348,46.816,4.570","-40.510,46.816,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C55,,CORRIDOR 2DC1,"-19.830,19.417,4.570","-19.830,21.181,4.570","-19.830,21.181,4.570","-20.263,21.181,4.570","-20.263,21.181,4.570","-20.263,21.216,4.570","-20.263,21.216,4.570","-24.133,21.216,4.570","-24.133,21.216,4.570","-27.003,21.216,4.570","-27.003,21.216,4.570","-31.610,21.216,4.570","-31.610,21.216,4.570","-31.610,19.382,4.570","-31.610,19.382,4.570","-26.643,19.382,4.570","-26.643,19.382,4.570","-26.643,19.417,4.570","-26.643,19.417,4.570","-26.002,19.417,4.570","-26.002,19.417,4.570","-26.002,19.382,4.570","-26.002,19.382,4.570","-20.263,19.382,4.570","-20.263,19.382,4.570","-20.263,19.417,4.570","-20.263,19.417,4.570","-19.830,19.417,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C56,,ADMIN 2A14,"-11.892,38.145,4.570","-11.892,34.772,4.570","-11.892,34.772,4.570","-8.955,34.772,4.570","-8.955,34.772,4.570","-8.955,35.247,4.570","-8.955,35.247,4.570","-4.208,35.247,4.570","-4.208,35.247,4.570","-4.208,38.882,4.570","-4.208,38.882,4.570","-6.042,38.882,4.570","-6.042,38.882,4.570","-6.042,39.482,4.570","-6.042,39.482,4.570","-6.118,39.482,4.570","-6.118,39.482,4.570","-10.943,39.482,4.570","-10.943,39.482,4.570","-11.892,39.482,4.570","-11.892,39.482,4.570","-11.892,38.145,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
